timestamp,price
2025-04-02 13:12:00,121
2025-04-02 13:13:00,155
2025-04-02 13:14:00,200
2025-04-02 13:15:00,185
2025-04-02 13:16:00,127
2025-04-02 13:17:00,146
2025-04-02 13:18:00,199
2025-04-02 13:19:00,184
2025-04-02 13:20:00,178
2025-04-02 13:21:00,115
2025-04-02 13:22:00,131
2025-04-02 13:23:00,151
2025-04-02 13:24:00,104
2025-04-02 13:25:00,179
2025-04-02 13:26:00,104
2025-04-02 13:27:00,132
2025-04-02 13:28:00,106
2025-04-02 13:29:00,166
2025-04-02 13:30:00,127
2025-04-02 13:31:00,131
2025-04-02 13:32:00,159
2025-04-02 13:33:00,131
2025-04-02 13:34:00,165
2025-04-02 13:35:00,190
2025-04-02 13:36:00,307
2025-04-02 13:37:00,153
2025-04-02 13:38:00,129
2025-04-02 13:39:00,151
2025-04-02 13:40:00,194
2025-04-02 13:41:00,187
2025-04-02 13:42:00,166
2025-04-02 13:43:00,199
2025-04-02 13:44:00,141
2025-04-02 13:45:00,122
2025-04-02 13:46:00,130
2025-04-02 13:47:00,206
2025-04-02 13:48:00,100
2025-04-02 13:49:00,136
2025-04-02 13:50:00,103
2025-04-02 13:51:00,183
2025-04-02 13:52:00,115
2025-04-02 13:53:00,165
2025-04-02 13:54:00,192
2025-04-02 13:55:00,145
2025-04-02 13:56:00,147
2025-04-02 13:57:00,174
2025-04-02 13:58:00,173
2025-04-02 13:59:00,156
2025-04-02 14:00:00,100
2025-04-02 14:01:00,174
2025-04-02 14:02:00,197
2025-04-02 14:03:00,188
2025-04-02 14:04:00,121
2025-04-02 14:05:00,196
2025-04-02 14:06:00,189
2025-04-02 14:07:00,110
2025-04-02 14:08:00,198
2025-04-02 14:09:00,155
2025-04-02 14:10:00,126
2025-04-02 14:11:00,123
2025-04-02 14:12:00,194
2025-04-02 14:13:00,131
2025-04-02 14:14:00,198
2025-04-02 14:15:00,168
2025-04-02 14:16:00,123
2025-04-02 14:17:00,162
2025-04-02 14:18:00,164
2025-04-02 14:19:00,188
2025-04-02 14:20:00,146
2025-04-02 14:21:00,163
2025-04-02 14:22:00,174
2025-04-02 14:23:00,145
2025-04-02 14:24:00,140
2025-04-02 14:25:00,172
2025-04-02 14:26:00,176
2025-04-02 14:27:00,101
2025-04-02 14:28:00,186
2025-04-02 14:29:00,125
2025-04-02 14:30:00,116
2025-04-02 14:31:00,144
2025-04-02 14:32:00,190
2025-04-02 14:33:00,138
2025-04-02 14:34:00,127
2025-04-02 14:35:00,185
2025-04-02 14:36:00,185
2025-04-02 14:37:00,107
2025-04-02 14:38:00,183
2025-04-02 14:39:00,200
2025-04-02 14:40:00,155
2025-04-02 14:41:00,120
2025-04-02 14:42:00,112
2025-04-02 14:43:00,152
2025-04-02 14:44:00,189
2025-04-02 14:45:00,135
2025-04-02 14:46:00,152
2025-04-02 14:47:00,159
2025-04-02 14:48:00,182
2025-04-02 14:49:00,188
2025-04-02 14:50:00,160
2025-04-02 14:51:00,126
2025-04-02 14:52:00,135
2025-04-02 14:53:00,103
2025-04-02 14:54:00,138
2025-04-02 14:55:00,155
2025-04-02 14:56:00,139
2025-04-02 14:57:00,163
2025-04-02 14:58:00,172
2025-04-02 14:59:00,181
2025-04-02 15:00:00,141
2025-04-02 15:01:00,114
2025-04-02 15:02:00,180
2025-04-02 15:03:00,126
2025-04-02 15:04:00,189
2025-04-02 15:05:00,142
2025-04-02 15:06:00,134
2025-04-02 15:07:00,186
2025-04-02 15:08:00,134
2025-04-02 15:09:00,149
2025-04-02 15:10:00,112
2025-04-02 15:11:00,158
2025-04-02 15:12:00,168
2025-04-02 15:13:00,179
2025-04-02 15:14:00,117
2025-04-02 15:15:00,129
2025-04-02 15:16:00,191
2025-04-02 15:17:00,189
2025-04-02 15:18:00,113
2025-04-02 15:19:00,103
2025-04-02 15:20:00,250
2025-04-02 15:21:00,199
2025-04-02 15:22:00,223
2025-04-02 15:23:00,165
2025-04-02 15:24:00,177
2025-04-02 15:25:00,119
2025-04-02 15:26:00,144
2025-04-02 15:27:00,114
2025-04-02 15:28:00,171
2025-04-02 15:29:00,113
2025-04-02 15:30:00,136
2025-04-02 15:31:00,143
2025-04-02 15:32:00,127
2025-04-02 15:33:00,159
2025-04-02 15:34:00,166
2025-04-02 15:35:00,194
2025-04-02 15:36:00,167
2025-04-02 15:37:00,135
2025-04-02 15:38:00,132
2025-04-02 15:39:00,163
2025-04-02 15:40:00,106
2025-04-02 15:41:00,156
2025-04-02 15:42:00,176
2025-04-02 15:43:00,164
2025-04-02 15:44:00,105
2025-04-02 15:45:00,187
2025-04-02 15:46:00,267
2025-04-02 15:47:00,155
2025-04-02 15:48:00,188
2025-04-02 15:49:00,175
2025-04-02 15:50:00,150
2025-04-02 15:51:00,161
2025-04-02 15:52:00,177
2025-04-02 15:53:00,185
2025-04-02 15:54:00,130
2025-04-02 15:55:00,138
2025-04-02 15:56:00,159
2025-04-02 15:57:00,162
2025-04-02 15:58:00,150
2025-04-02 15:59:00,194
2025-04-02 16:00:00,190
2025-04-02 16:01:00,149
2025-04-02 16:02:00,194
2025-04-02 16:03:00,166
2025-04-02 16:04:00,164
2025-04-02 16:05:00,231
2025-04-02 16:06:00,150
2025-04-02 16:07:00,126
2025-04-02 16:08:00,131
2025-04-02 16:09:00,122
2025-04-02 16:10:00,252
2025-04-02 16:11:00,169
2025-04-02 16:12:00,184
2025-04-02 16:13:00,189
2025-04-02 16:14:00,191
2025-04-02 16:15:00,108
2025-04-02 16:16:00,137
2025-04-02 16:17:00,114
2025-04-02 16:18:00,178
2025-04-02 16:19:00,201
2025-04-02 16:20:00,115
2025-04-02 16:21:00,121
2025-04-02 16:22:00,112
2025-04-02 16:23:00,179
2025-04-02 16:24:00,166
2025-04-02 16:25:00,109
2025-04-02 16:26:00,163
2025-04-02 16:27:00,113
2025-04-02 16:28:00,117
2025-04-02 16:29:00,124
2025-04-02 16:30:00,192
2025-04-02 16:31:00,125
2025-04-02 16:32:00,163
2025-04-02 16:33:00,132
2025-04-02 16:34:00,166
2025-04-02 16:35:00,149
2025-04-02 16:36:00,107
2025-04-02 16:37:00,155
2025-04-02 16:38:00,173
2025-04-02 16:39:00,106
2025-04-02 16:40:00,168
2025-04-02 16:41:00,124
2025-04-02 16:42:00,172
2025-04-02 16:43:00,181
2025-04-02 16:44:00,147
2025-04-02 16:45:00,184
2025-04-02 16:46:00,170
2025-04-02 16:47:00,181
2025-04-02 16:48:00,139
2025-04-02 16:49:00,179
2025-04-02 16:50:00,185
2025-04-02 16:51:00,113
2025-04-02 16:52:00,122
2025-04-02 16:53:00,153
2025-04-02 16:54:00,176
2025-04-02 16:55:00,158
2025-04-02 16:56:00,155
2025-04-02 16:57:00,180
2025-04-02 16:58:00,200
2025-04-02 16:59:00,141
2025-04-02 17:00:00,185
2025-04-02 17:01:00,196
2025-04-02 17:02:00,175
2025-04-02 17:03:00,108
2025-04-02 17:04:00,118
2025-04-02 17:05:00,116
2025-04-02 17:06:00,157
2025-04-02 17:07:00,117
2025-04-02 17:08:00,149
2025-04-02 17:09:00,116
2025-04-02 17:10:00,108
2025-04-02 17:11:00,113
2025-04-02 17:12:00,124
2025-04-02 17:13:00,125
2025-04-02 17:14:00,106
2025-04-02 17:15:00,179
2025-04-02 17:16:00,181
2025-04-02 17:17:00,146
2025-04-02 17:18:00,184
2025-04-02 17:19:00,133
2025-04-02 17:20:00,142
2025-04-02 17:21:00,164
2025-04-02 17:22:00,194
2025-04-02 17:23:00,102
2025-04-02 17:24:00,120
2025-04-02 17:25:00,161
2025-04-02 17:26:00,133
2025-04-02 17:27:00,164
2025-04-02 17:28:00,100
2025-04-02 17:29:00,123
2025-04-02 17:30:00,156
2025-04-02 17:31:00,151
2025-04-02 17:32:00,118
2025-04-02 17:33:00,136
2025-04-02 17:34:00,105
2025-04-02 17:35:00,123
2025-04-02 17:36:00,141
2025-04-02 17:37:00,112
2025-04-02 17:38:00,124
2025-04-02 17:39:00,174
2025-04-02 17:40:00,153
2025-04-02 17:41:00,140
2025-04-02 17:42:00,187
2025-04-02 17:43:00,117
2025-04-02 17:44:00,192
2025-04-02 17:45:00,133
2025-04-02 17:46:00,104
2025-04-02 17:47:00,121
2025-04-02 17:48:00,111
2025-04-02 17:49:00,177
2025-04-02 17:50:00,127
2025-04-02 17:51:00,154
2025-04-02 17:52:00,113
2025-04-02 17:53:00,131
2025-04-02 17:54:00,139
2025-04-02 17:55:00,117
2025-04-02 17:56:00,138
2025-04-02 17:57:00,127
2025-04-02 17:58:00,149
2025-04-02 17:59:00,146
2025-04-02 18:00:00,352
2025-04-02 18:01:00,248
2025-04-02 18:02:00,382
2025-04-02 18:03:00,279
2025-04-02 18:04:00,388
2025-04-02 18:05:00,273
2025-04-02 18:06:00,338
2025-04-02 18:07:00,297
2025-04-02 18:08:00,376
2025-04-02 18:09:00,307
2025-04-02 18:10:00,351
2025-04-02 18:11:00,270
2025-04-02 18:12:00,257
2025-04-02 18:13:00,365
2025-04-02 18:14:00,254
2025-04-02 18:15:00,327
2025-04-02 18:16:00,379
2025-04-02 18:17:00,263
2025-04-02 18:18:00,344
2025-04-02 18:19:00,272
2025-04-02 18:20:00,317
2025-04-02 18:21:00,304
2025-04-02 18:22:00,196
2025-04-02 18:23:00,343
2025-04-02 18:24:00,256
2025-04-02 18:25:00,216
2025-04-02 18:26:00,207
2025-04-02 18:27:00,290
2025-04-02 18:28:00,369
2025-04-02 18:29:00,317
2025-04-02 18:30:00,311
2025-04-02 18:31:00,253
2025-04-02 18:32:00,438
2025-04-02 18:33:00,418
2025-04-02 18:34:00,217
2025-04-02 18:35:00,245
2025-04-02 18:36:00,161
2025-04-02 18:37:00,427
2025-04-02 18:38:00,430
2025-04-02 18:39:00,437
2025-04-02 18:40:00,224
2025-04-02 18:41:00,222
2025-04-02 18:42:00,378
2025-04-02 18:43:00,401
2025-04-02 18:44:00,184
2025-04-02 18:45:00,363
2025-04-02 18:46:00,332
2025-04-02 18:47:00,287
2025-04-02 18:48:00,307
2025-04-02 18:49:00,283
2025-04-02 18:50:00,285
2025-04-02 18:51:00,351
2025-04-02 18:52:00,225
2025-04-02 18:53:00,398
2025-04-02 18:54:00,367
2025-04-02 18:55:00,386
2025-04-02 18:56:00,269
2025-04-02 18:57:00,311
2025-04-02 18:58:00,312
2025-04-02 18:59:00,384
2025-04-02 19:00:00,207
2025-04-02 19:01:00,332
2025-04-02 19:02:00,220
2025-04-02 19:03:00,278
2025-04-02 19:04:00,215
2025-04-02 19:05:00,205
2025-04-02 19:06:00,281
2025-04-02 19:07:00,217
2025-04-02 19:08:00,278
2025-04-02 19:09:00,442
2025-04-02 19:10:00,243
2025-04-02 19:11:00,399
2025-04-02 19:12:00,249
2025-04-02 19:13:00,270
2025-04-02 19:14:00,293
2025-04-02 19:15:00,182
2025-04-02 19:16:00,298
2025-04-02 19:17:00,212
2025-04-02 19:18:00,222
2025-04-02 19:19:00,331
2025-04-02 19:20:00,269
2025-04-02 19:21:00,358
2025-04-02 19:22:00,226
2025-04-02 19:23:00,226
2025-04-02 19:24:00,329
2025-04-02 19:25:00,287
2025-04-02 19:26:00,255
2025-04-02 19:27:00,316
2025-04-02 19:28:00,324
2025-04-02 19:29:00,220
2025-04-02 19:30:00,255
2025-04-02 19:31:00,283
2025-04-02 19:32:00,219
2025-04-02 19:33:00,262
2025-04-02 19:34:00,365
2025-04-02 19:35:00,245
2025-04-02 19:36:00,330
2025-04-02 19:37:00,198
2025-04-02 19:38:00,218
2025-04-02 19:39:00,238
2025-04-02 19:40:00,339
2025-04-02 19:41:00,222
2025-04-02 19:42:00,342
2025-04-02 19:43:00,368
2025-04-02 19:44:00,357
2025-04-02 19:45:00,468
2025-04-02 19:46:00,257
2025-04-02 19:47:00,339
2025-04-02 19:48:00,307
2025-04-02 19:49:00,444
2025-04-02 19:50:00,171
2025-04-02 19:51:00,246
2025-04-02 19:52:00,216
2025-04-02 19:53:00,326
2025-04-02 19:54:00,407
2025-04-02 19:55:00,175
2025-04-02 19:56:00,219
2025-04-02 19:57:00,234
2025-04-02 19:58:00,302
2025-04-02 19:59:00,392
2025-04-02 20:00:00,298
2025-04-02 20:01:00,234
2025-04-02 20:02:00,287
2025-04-02 20:03:00,317
2025-04-02 20:04:00,325
2025-04-02 20:05:00,411
2025-04-02 20:06:00,208
2025-04-02 20:07:00,234
2025-04-02 20:08:00,216
2025-04-02 20:09:00,492
2025-04-02 20:10:00,260
2025-04-02 20:11:00,288
2025-04-02 20:12:00,284
2025-04-02 20:13:00,352
2025-04-02 20:14:00,360
2025-04-02 20:15:00,335
2025-04-02 20:16:00,428
2025-04-02 20:17:00,353
2025-04-02 20:18:00,478
2025-04-02 20:19:00,316
2025-04-02 20:20:00,388
2025-04-02 20:21:00,285
2025-04-02 20:22:00,386
2025-04-02 20:23:00,290
2025-04-02 20:24:00,369
2025-04-02 20:25:00,319
2025-04-02 20:26:00,275
2025-04-02 20:27:00,296
2025-04-02 20:28:00,329
2025-04-02 20:29:00,316
2025-04-02 20:30:00,243
2025-04-02 20:31:00,284
2025-04-02 20:32:00,362
2025-04-02 20:33:00,365
2025-04-02 20:34:00,302
2025-04-02 20:35:00,355
2025-04-02 20:36:00,218
2025-04-02 20:37:00,310
2025-04-02 20:38:00,491
2025-04-02 20:39:00,232
2025-04-02 20:40:00,417
2025-04-02 20:41:00,323
2025-04-02 20:42:00,313
2025-04-02 20:43:00,234
2025-04-02 20:44:00,340
2025-04-02 20:45:00,351
2025-04-02 20:46:00,222
2025-04-02 20:47:00,398
2025-04-02 20:48:00,200
2025-04-02 20:49:00,332
2025-04-02 20:50:00,160
2025-04-02 20:51:00,212
2025-04-02 20:52:00,194
2025-04-02 20:53:00,221
2025-04-02 20:54:00,307
2025-04-02 20:55:00,171
2025-04-02 20:56:00,240
2025-04-02 20:57:00,231
2025-04-02 20:58:00,478
2025-04-02 20:59:00,425
2025-04-02 21:00:00,323
2025-04-02 21:01:00,310
2025-04-02 21:02:00,280
2025-04-02 21:03:00,263
2025-04-02 21:04:00,456
2025-04-02 21:05:00,242
2025-04-02 21:06:00,315
2025-04-02 21:07:00,272
2025-04-02 21:08:00,290
2025-04-02 21:09:00,284
2025-04-02 21:10:00,384
2025-04-02 21:11:00,213
2025-04-02 21:12:00,208
2025-04-02 21:13:00,306
2025-04-02 21:14:00,419
2025-04-02 21:15:00,390
2025-04-02 21:16:00,271
2025-04-02 21:17:00,221
2025-04-02 21:18:00,248
2025-04-02 21:19:00,218
2025-04-02 21:20:00,375
2025-04-02 21:21:00,291
2025-04-02 21:22:00,344
2025-04-02 21:23:00,186
2025-04-02 21:24:00,323
2025-04-02 21:25:00,291
2025-04-02 21:26:00,411
2025-04-02 21:27:00,231
2025-04-02 21:28:00,368
2025-04-02 21:29:00,356
2025-04-02 21:30:00,298
2025-04-02 21:31:00,320
2025-04-02 21:32:00,277
2025-04-02 21:33:00,276
2025-04-02 21:34:00,248
2025-04-02 21:35:00,414
2025-04-02 21:36:00,367
2025-04-02 21:37:00,310
2025-04-02 21:38:00,325
2025-04-02 21:39:00,435
2025-04-02 21:40:00,205
2025-04-02 21:41:00,233
2025-04-02 21:42:00,294
2025-04-02 21:43:00,267
2025-04-02 21:44:00,362
2025-04-02 21:45:00,273
2025-04-02 21:46:00,383
2025-04-02 21:47:00,229
2025-04-02 21:48:00,327
2025-04-02 21:49:00,450
2025-04-02 21:50:00,252
2025-04-02 21:51:00,283
2025-04-02 21:52:00,285
2025-04-02 21:53:00,306
2025-04-02 21:54:00,331
2025-04-02 21:55:00,286
2025-04-02 21:56:00,261
2025-04-02 21:57:00,288
2025-04-02 21:58:00,282
2025-04-02 21:59:00,300
2025-04-02 22:00:00,119
2025-04-02 22:01:00,129
2025-04-02 22:02:00,178
2025-04-02 22:03:00,173
2025-04-02 22:04:00,136
2025-04-02 22:05:00,194
2025-04-02 22:06:00,186
2025-04-02 22:07:00,144
2025-04-02 22:08:00,194
2025-04-02 22:09:00,150
2025-04-02 22:10:00,199
2025-04-02 22:11:00,128
2025-04-02 22:12:00,169
2025-04-02 22:13:00,218
2025-04-02 22:14:00,177
2025-04-02 22:15:00,124
2025-04-02 22:16:00,168
2025-04-02 22:17:00,122
2025-04-02 22:18:00,157
2025-04-02 22:19:00,188
2025-04-02 22:20:00,169
2025-04-02 22:21:00,199
2025-04-02 22:22:00,112
2025-04-02 22:23:00,174
2025-04-02 22:24:00,169
2025-04-02 22:25:00,116
2025-04-02 22:26:00,131
2025-04-02 22:27:00,179
2025-04-02 22:28:00,192
2025-04-02 22:29:00,171
2025-04-02 22:30:00,195
2025-04-02 22:31:00,175
2025-04-02 22:32:00,188
2025-04-02 22:33:00,184
2025-04-02 22:34:00,121
2025-04-02 22:35:00,127
2025-04-02 22:36:00,154
2025-04-02 22:37:00,177
2025-04-02 22:38:00,141
2025-04-02 22:39:00,107
2025-04-02 22:40:00,167
2025-04-02 22:41:00,141
2025-04-02 22:42:00,157
2025-04-02 22:43:00,146
2025-04-02 22:44:00,144
2025-04-02 22:45:00,189
2025-04-02 22:46:00,122
2025-04-02 22:47:00,142
2025-04-02 22:48:00,117
2025-04-02 22:49:00,178
2025-04-02 22:50:00,164
2025-04-02 22:51:00,146
2025-04-02 22:52:00,172
2025-04-02 22:53:00,177
2025-04-02 22:54:00,173
2025-04-02 22:55:00,181
2025-04-02 22:56:00,152
2025-04-02 22:57:00,152
2025-04-02 22:58:00,113
2025-04-02 22:59:00,153
2025-04-02 23:00:00,177
2025-04-02 23:01:00,281
2025-04-02 23:02:00,304
2025-04-02 23:03:00,208
2025-04-02 23:04:00,152
2025-04-02 23:05:00,150
2025-04-02 23:06:00,225
2025-04-02 23:07:00,257
2025-04-02 23:08:00,242
2025-04-02 23:09:00,152
2025-04-02 23:10:00,248
2025-04-02 23:11:00,231
2025-04-02 23:12:00,300
2025-04-02 23:13:00,171
2025-04-02 23:14:00,199
2025-04-02 23:15:00,291
2025-04-02 23:16:00,327
2025-04-02 23:17:00,222
2025-04-02 23:18:00,179
2025-04-02 23:19:00,283
2025-04-02 23:20:00,315
2025-04-02 23:21:00,304
2025-04-02 23:22:00,266
2025-04-02 23:23:00,221
2025-04-02 23:24:00,176
2025-04-02 23:25:00,278
2025-04-02 23:26:00,316
2025-04-02 23:27:00,170
2025-04-02 23:28:00,240
2025-04-02 23:29:00,265
2025-04-02 23:30:00,258
2025-04-02 23:31:00,321
2025-04-02 23:32:00,249
2025-04-02 23:33:00,202
2025-04-02 23:34:00,271
2025-04-02 23:35:00,228
2025-04-02 23:36:00,207
2025-04-02 23:37:00,243
2025-04-02 23:38:00,224
2025-04-02 23:39:00,246
2025-04-02 23:40:00,229
2025-04-02 23:41:00,196
2025-04-02 23:42:00,291
2025-04-02 23:43:00,191
2025-04-02 23:44:00,165
2025-04-02 23:45:00,364
2025-04-02 23:46:00,167
2025-04-02 23:47:00,253
2025-04-02 23:48:00,213
2025-04-02 23:49:00,138
2025-04-02 23:50:00,155
2025-04-02 23:51:00,164
2025-04-02 23:52:00,276
2025-04-02 23:53:00,270
2025-04-02 23:54:00,228
2025-04-02 23:55:00,274
2025-04-02 23:56:00,252
2025-04-02 23:57:00,169
2025-04-02 23:58:00,224
2025-04-02 23:59:00,200
2025-04-03 00:00:00,209
2025-04-03 00:01:00,223
2025-04-03 00:02:00,190
2025-04-03 00:03:00,300
2025-04-03 00:04:00,194
2025-04-03 00:05:00,343
2025-04-03 00:06:00,138
2025-04-03 00:07:00,270
2025-04-03 00:08:00,259
2025-04-03 00:09:00,220
2025-04-03 00:10:00,320
2025-04-03 00:11:00,324
2025-04-03 00:12:00,261
2025-04-03 00:13:00,133
2025-04-03 00:14:00,153
2025-04-03 00:15:00,296
2025-04-03 00:16:00,139
2025-04-03 00:17:00,287
2025-04-03 00:18:00,279
2025-04-03 00:19:00,297
2025-04-03 00:20:00,273
2025-04-03 00:21:00,190
2025-04-03 00:22:00,222
2025-04-03 00:23:00,194
2025-04-03 00:24:00,211
2025-04-03 00:25:00,166
2025-04-03 00:26:00,227
2025-04-03 00:27:00,228
2025-04-03 00:28:00,263
2025-04-03 00:29:00,209
2025-04-03 00:30:00,291
2025-04-03 00:31:00,201
2025-04-03 00:32:00,297
2025-04-03 00:33:00,245
2025-04-03 00:34:00,286
2025-04-03 00:35:00,323
2025-04-03 00:36:00,230
2025-04-03 00:37:00,233
2025-04-03 00:38:00,331
2025-04-03 00:39:00,250
2025-04-03 00:40:00,251
2025-04-03 00:41:00,190
2025-04-03 00:42:00,285
2025-04-03 00:43:00,193
2025-04-03 00:44:00,197
2025-04-03 00:45:00,193
2025-04-03 00:46:00,247
2025-04-03 00:47:00,204
2025-04-03 00:48:00,312
2025-04-03 00:49:00,236
2025-04-03 00:50:00,201
2025-04-03 00:51:00,185
2025-04-03 00:52:00,344
2025-04-03 00:53:00,168
2025-04-03 00:54:00,197
2025-04-03 00:55:00,188
2025-04-03 00:56:00,255
2025-04-03 00:57:00,233
2025-04-03 00:58:00,251
2025-04-03 00:59:00,199
2025-04-03 01:00:00,196
2025-04-03 01:01:00,115
2025-04-03 01:02:00,122
2025-04-03 01:03:00,161
2025-04-03 01:04:00,188
2025-04-03 01:05:00,107
2025-04-03 01:06:00,153
2025-04-03 01:07:00,158
2025-04-03 01:08:00,177
2025-04-03 01:09:00,156
2025-04-03 01:10:00,142
2025-04-03 01:11:00,106
2025-04-03 01:12:00,145
2025-04-03 01:13:00,138
2025-04-03 01:14:00,103
2025-04-03 01:15:00,106
2025-04-03 01:16:00,158
2025-04-03 01:17:00,179
2025-04-03 01:18:00,144
2025-04-03 01:19:00,185
2025-04-03 01:20:00,128
2025-04-03 01:21:00,115
2025-04-03 01:22:00,135
2025-04-03 01:23:00,189
2025-04-03 01:24:00,158
2025-04-03 01:25:00,174
2025-04-03 01:26:00,186
2025-04-03 01:27:00,118
2025-04-03 01:28:00,197
2025-04-03 01:29:00,197
2025-04-03 01:30:00,186
2025-04-03 01:31:00,199
2025-04-03 01:32:00,117
2025-04-03 01:33:00,126
2025-04-03 01:34:00,119
2025-04-03 01:35:00,105
2025-04-03 01:36:00,196
2025-04-03 01:37:00,185
2025-04-03 01:38:00,151
2025-04-03 01:39:00,108
2025-04-03 01:40:00,193
2025-04-03 01:41:00,178
2025-04-03 01:42:00,160
2025-04-03 01:43:00,138
2025-04-03 01:44:00,182
2025-04-03 01:45:00,123
2025-04-03 01:46:00,133
2025-04-03 01:47:00,174
2025-04-03 01:48:00,158
2025-04-03 01:49:00,161
2025-04-03 01:50:00,196
2025-04-03 01:51:00,133
2025-04-03 01:52:00,114
2025-04-03 01:53:00,120
2025-04-03 01:54:00,103
2025-04-03 01:55:00,137
2025-04-03 01:56:00,110
2025-04-03 01:57:00,263
2025-04-03 01:58:00,149
2025-04-03 01:59:00,165
2025-04-03 02:00:00,104
2025-04-03 02:01:00,175
2025-04-03 02:02:00,105
2025-04-03 02:03:00,172
2025-04-03 02:04:00,148
2025-04-03 02:05:00,119
2025-04-03 02:06:00,105
2025-04-03 02:07:00,112
2025-04-03 02:08:00,167
2025-04-03 02:09:00,192
2025-04-03 02:10:00,144
2025-04-03 02:11:00,106
2025-04-03 02:12:00,145
2025-04-03 02:13:00,148
2025-04-03 02:14:00,138
2025-04-03 02:15:00,178
2025-04-03 02:16:00,133
2025-04-03 02:17:00,150
2025-04-03 02:18:00,103
2025-04-03 02:19:00,123
2025-04-03 02:20:00,176
2025-04-03 02:21:00,174
2025-04-03 02:22:00,186
2025-04-03 02:23:00,144
2025-04-03 02:24:00,154
2025-04-03 02:25:00,105
2025-04-03 02:26:00,152
2025-04-03 02:27:00,121
2025-04-03 02:28:00,171
2025-04-03 02:29:00,154
2025-04-03 02:30:00,187
2025-04-03 02:31:00,175
2025-04-03 02:32:00,141
2025-04-03 02:33:00,104
2025-04-03 02:34:00,146
2025-04-03 02:35:00,133
2025-04-03 02:36:00,193
2025-04-03 02:37:00,140
2025-04-03 02:38:00,196
2025-04-03 02:39:00,104
2025-04-03 02:40:00,156
2025-04-03 02:41:00,135
2025-04-03 02:42:00,124
2025-04-03 02:43:00,119
2025-04-03 02:44:00,190
2025-04-03 02:45:00,164
2025-04-03 02:46:00,146
2025-04-03 02:47:00,198
2025-04-03 02:48:00,113
2025-04-03 02:49:00,161
2025-04-03 02:50:00,166
2025-04-03 02:51:00,171
2025-04-03 02:52:00,149
2025-04-03 02:53:00,123
2025-04-03 02:54:00,117
2025-04-03 02:55:00,193
2025-04-03 02:56:00,125
2025-04-03 02:57:00,145
2025-04-03 02:58:00,138
2025-04-03 02:59:00,126
2025-04-03 03:00:00,190
2025-04-03 03:01:00,102
2025-04-03 03:02:00,139
2025-04-03 03:03:00,238
2025-04-03 03:04:00,136
2025-04-03 03:05:00,107
2025-04-03 03:06:00,156
2025-04-03 03:07:00,193
2025-04-03 03:08:00,109
2025-04-03 03:09:00,183
2025-04-03 03:10:00,175
2025-04-03 03:11:00,121
2025-04-03 03:12:00,129
2025-04-03 03:13:00,188
2025-04-03 03:14:00,171
2025-04-03 03:15:00,115
2025-04-03 03:16:00,111
2025-04-03 03:17:00,101
2025-04-03 03:18:00,182
2025-04-03 03:19:00,159
2025-04-03 03:20:00,195
2025-04-03 03:21:00,119
2025-04-03 03:22:00,124
2025-04-03 03:23:00,158
2025-04-03 03:24:00,166
2025-04-03 03:25:00,158
2025-04-03 03:26:00,227
2025-04-03 03:27:00,109
2025-04-03 03:28:00,186
2025-04-03 03:29:00,136
2025-04-03 03:30:00,127
2025-04-03 03:31:00,194
2025-04-03 03:32:00,137
2025-04-03 03:33:00,198
2025-04-03 03:34:00,122
2025-04-03 03:35:00,142
2025-04-03 03:36:00,199
2025-04-03 03:37:00,152
2025-04-03 03:38:00,170
2025-04-03 03:39:00,140
2025-04-03 03:40:00,175
2025-04-03 03:41:00,193
2025-04-03 03:42:00,171
2025-04-03 03:43:00,118
2025-04-03 03:44:00,177
2025-04-03 03:45:00,187
2025-04-03 03:46:00,140
2025-04-03 03:47:00,161
2025-04-03 03:48:00,136
2025-04-03 03:49:00,111
2025-04-03 03:50:00,139
2025-04-03 03:51:00,148
2025-04-03 03:52:00,162
2025-04-03 03:53:00,191
2025-04-03 03:54:00,114
2025-04-03 03:55:00,136
2025-04-03 03:56:00,153
2025-04-03 03:57:00,150
2025-04-03 03:58:00,139
2025-04-03 03:59:00,187
2025-04-03 04:00:00,126
2025-04-03 04:01:00,145
2025-04-03 04:02:00,170
2025-04-03 04:03:00,102
2025-04-03 04:04:00,164
2025-04-03 04:05:00,100
2025-04-03 04:06:00,126
2025-04-03 04:07:00,121
2025-04-03 04:08:00,130
2025-04-03 04:09:00,234
2025-04-03 04:10:00,101
2025-04-03 04:11:00,102
2025-04-03 04:12:00,181
2025-04-03 04:13:00,134
2025-04-03 04:14:00,191
2025-04-03 04:15:00,159
2025-04-03 04:16:00,139
2025-04-03 04:17:00,128
2025-04-03 04:18:00,101
2025-04-03 04:19:00,171
2025-04-03 04:20:00,155
2025-04-03 04:21:00,198
2025-04-03 04:22:00,194
2025-04-03 04:23:00,121
2025-04-03 04:24:00,166
2025-04-03 04:25:00,188
2025-04-03 04:26:00,149
2025-04-03 04:27:00,143
2025-04-03 04:28:00,135
2025-04-03 04:29:00,145
2025-04-03 04:30:00,127
2025-04-03 04:31:00,174
2025-04-03 04:32:00,135
2025-04-03 04:33:00,115
2025-04-03 04:34:00,170
2025-04-03 04:35:00,183
2025-04-03 04:36:00,155
2025-04-03 04:37:00,139
2025-04-03 04:38:00,164
2025-04-03 04:39:00,174
2025-04-03 04:40:00,126
2025-04-03 04:41:00,123
2025-04-03 04:42:00,183
2025-04-03 04:43:00,163
